,Code,Date,Title,Contents,Readcnt,Agreecnt,Disagreecnt
675,024940,2023-08-28,PN풍년 확정적이겠네요..,PN풍년 118명 같이 이번에 알아 갈 부분들 많이있네요테라사이언스 +30% 오르비텍 +20% STX +13% 까지..많은 노하우들도 알려주고하니 많이 배워가고있어요 :)serbe.gabia.io코  드  : 1004,0,0,0
676,286750,2023-08-28,나노브릭 확정적이겠네요..,나노브릭 118명 같이 이번에 알아 갈 부분들 많이있네요테라사이언스 +30% 오르비텍 +20% STX +13% 까지..많은 노하우들도 알려주고하니 많이 배워가고있어요 :)serbe.gabia.io코  드  : 1004,22,0,0
677,204630,2023-08-09,"--상한가 직행합니다--빨리,시장가 풀매수","--빨리, 시장가 풀매수 ---- ★동일기연 = 당뇨병 패치 진단기 (세계최초 개발 상용화) 미국,유럽에 3245억 수출상한가 3방공시(----회사내부자----)→ ★동일기연 - 당뇨병을 패치통해 진단,치료하는 기기 , 세계최초 상용화 미국 유럽에 3245억 수출★ 동일기연 (032960) - 당뇨병 패치 진단기 , 최초 상용화 미국 유럽에 3245억 수출-상한가- ★ 빨리,시장가매수------- 동일기연과 아침해 홈페이지를 통해 발췌한 내용입니다 ------★ 동일기연 = 세계최초로 당뇨병을 패치를 통하여 진단하는 회사 ---- 미국과 유럽에 3845억 수출 초대박→ 당뇨병 타액 진단 보다... 훨신 편리하고 정확성 높은 패치 당뇨병 진단기----★동일기연 상한가",77,0,0
678,056700,2023-08-14,목숨 질기네,   신화인터텍 목숨 참 질기네~얼마나 많은 투자자들 피를빨아먹고목숨을 빼앗아가려고 끈질기게 버티나~~  ,6,0,0
679,056700,2023-08-09,청개구리주,코스닥지수 상승면  대폭 하락하고  코스닥지수가  하락하면 쬐끔  상승하는 신화인터텍~ 도깨비회사인가 청개구리회사인가?아무튼 별종회사임.,6,0,0
680,056700,2023-08-08,신화 인터 &quot;끝&quot;,   지옥 끝키지 내려가겠네~그곳에서염라대왕 잘만나세요~,12,0,0
681,016600,2023-08-29,큐로cc 배당금입금,드디어 큐로ccㅁ매도 해서 얻은 배당금이 입금되엇네요큐케피탈 이번 3분기는 수익 엄청납니다. ,0,0,0
682,019990,2023-08-28,에너토크 확정적이겠네요..,에너토크 118명 같이 이번에 알아 갈 부분들 많이있네요테라사이언스 +30% 오르비텍 +20% STX +13% 까지..많은 노하우들도 알려주고하니 많이 배워가고있어요 :)serbe.gabia.io코  드  : 1004,6,0,0
683,079170,2023-08-28,한창산업 확정적이겠네요..,한창산업 118명 같이 이번에 알아 갈 부분들 많이있네요테라사이언스 +30% 오르비텍 +20% STX +13% 까지..많은 노하우들도 알려주고하니 많이 배워가고있어요 :)serbe.gabia.io코  드  : 1004,11,0,0
684,208710,2023-08-28,바이오로그디바이스 확정적이겠네요..,바이오로그디바이스 118명 같이 이번에 알아 갈 부분들 많이있네요테라사이언스 +30% 오르비텍 +20% STX +13% 까지..많은 노하우들도 알려주고하니 많이 배워가고있어요 :)serbe.gabia.io코  드  : 1004,11,0,0
685,101390,2023-08-31,상호변경한다고 주가오르네 ㅋ,회사 벨류가 좋아야쥐 ㅋ,11,0,0
686,016100,2023-08-12,7000원까지,ㆍ,14,0,0
687,065440,2023-08-28,이루온 확정적이겠네요..,이루온 117명 같이 이번에 알아 갈 부분들 많이있네요테라사이언스 +30% 오르비텍 +20% STX +13% 까지..많은 노하우들도 알려주고하니 많이 배워가고있어요 :)serbe.gabia.io코  드  : 1004,8,0,0
688,067390,2023-08-24,@@@ 상폐 가능성이 큰 종목이내요! @@@,"절대는 아니지만,,,,,9부능선을 넘었내요....상폐의 기로에서 회생하기란 하늘에 별따기 만큼 어렵답니다....왜냐구요? 한번 꼬인 자금은 풀기 힘들고....가난한 회사에는 아무도 돈을 빌려주지 않으니 악순환이 계속되고결국  두손두발 다 들게 되어있답니다....",77,0,0
689,267790,2023-08-05,너무긴 코로나 레저침체 벼락맞는 관련 업종\\\\ 그러나 해는뜬다,"너무나 긴 하락장세 그것도 물놀이 상품의  내실있는 자본업만 살아가고 견디는 중이다. 특히 코로나로 인한 다중운집시설 흥행이 되어야 성장하는 계절 업종은 그런부침이 심하고 세계유수기업들 품질비교에도 전혀 손색없고 오히려 가성비면에서는 훨씬 좋고 레저특성상 젊은 패션이라서 브랜드중심 광고비가 너무 많이 들어가는 업종의 특성에 맞추어 맷집이 튼튼해야한다. 그러나코로나가 무서운  집단 바이러스 아니고 시종 감기바이러스로 돠어간다는 것이 전문가들의 분석이 일부 공감가는데도 최근 감염이 늘었다 줄었다 종잡을 수없는 이상한 감염숫자는 관련 업종의 흥망을 흔들고 있어 안타깝다. 너무나 긴 다중운집시설의 통제는 다중이 모여야 활달한 발전있는 레저산업 들의 고통을올해들어 항공기 탑승율을 보면 여름철 수요가 매우 늘어가  시원한 레저 휴양시설을 찾아 떠나고 있으며 레저상품은 당연히 늘어나는 판매숫자는반가움 있지만 기대만큼은 아니다 코로나만 아니면 이상기후로 인해 지구가 점점 더워지고 있는 현상은 당연히 여름철, 겨울철의 레져상품은 가히 폭발적으로 수요 청출될 것이며 당연히 그런 현상은 온다. 올 여름을 봐도 안타깝다. 너무나 더운 여름이다. 물놀이 상품이 코ㅘ고로 팔리는 계절이어야한다 그런데 흥행이안되는 이유은 단연 코로나다아뭏튼 주식이 올라야 좋은게 투자자들의 공동의 선이나 다 좋을 수가 없어 탈이기도 하다. 기다려보자 소나기도 오고, 더위도오고, 시원함도 오고, 그런게 세상이다. 구ㅡ래도 기다린다.  주식은 단기가 맞다. 아니다 장기에 투자해야한다. 전략은 엊갈리나 여유자금으로 해야하고 너무 쪼달리면 침체기에 버티지 못하면 그냥 손해본다는것은 만고불변의진리다. 장기를 가지고투자했으나 손해 본 우리나라가 국민주로 판매한 공기업주식있었으나 지금도 30년전 그 주식가 수준이다. 화가 날만도 하다. 내가 가지고 있는 자본이 대출인가, 여유자금인가, 아니면 장사로 얻은 이익자금인가. 여러 특성의 자금이겠으나 여유자금이 단연 첫번째이다. 주식투자는 내가 책임진다는 것도 또한 불변진리이다.   못된무리들의 일부 주시공정매매로 주가조작하여 수많은 선량한 투주자들의 잿재산을 붕괴시키는 짓은 절대 용서 못할일이고 수익금은 범죄전액 몰수, 그 수익금의10배정도 벌금과 실형살게하는것은 당연한 조치다. ",4,0,0
690,900340,2023-08-28,윙입푸드 무작정 기다리기보다는.,윙입푸드 115명 같이 이번에 알아 갈 부분들 많이있네요테라사이언스 +30% 오르비텍 +20% STX +13% 까지..많은 노하우들도 알려주고하니 많이 배워가고있어요 :)serbe.gabia.io코  드  : 1004,22,0,0
691,087600,2023-08-29,"8월30일(수) 추천종목, 안보면 후회합니다. https://www.youtube.com/","8월30일(수) 추천종목, 안보면 후회합니다.https:&amp; #x2F;&amp; #x2F;www.youtube.com&amp; #x2F;@everyday1.5유튜브에서 “ 매일1.5%마법” 검색",8,0,0
692,060240,2023-08-28,룽투코리아 긴가민가 하신데,룽투코리아 이번에 내용있는데 봐두시는게 좋을듯 합니다. 내용 나오고 있는거 보시면서 참고하시고 성투하세요https:&amp; #x2F;&amp; #x2F;lrl.kr&amp; #x2F;fg7K(CO 드 : 1105 ),6,0,0
693,060240,2023-08-28,룽투 공시,주주들 모여서 여러가지 관련내용 정보공유 하고있어요https:&amp; #x2F;&amp; #x2F;lrl.kr&amp; #x2F;fg7K(CO 드 : 1105 ),6,0,0
694,187270,2023-08-28,신화콘텍 확정적이겠네요..,신화콘텍 117명 같이 이번에 알아 갈 부분들 많이있네요테라사이언스 +30% 오르비텍 +20% STX +13% 까지..많은 노하우들도 알려주고하니 많이 배워가고있어요 :)serbe.gabia.io코  드  : 1004,16,0,0
695,252500,2023-08-24,양호한 저가 화장품,회사 아주 야호함코리아나.한국화장품보다.훨신 좋은회사다.,7,0,0
696,189860,2023-08-28,서전기전 확정적이겠네요..,서전기전 117명 같이 이번에 알아 갈 부분들 많이있네요테라사이언스 +30% 오르비텍 +20% STX +13% 까지..많은 노하우들도 알려주고하니 많이 배워가고있어요 :)serbe.gabia.io코  드  : 1004,39,0,0
697,189860,2023-08-23,원전사업에 기대를~~,국가의 미래는 꾸준한 원전 개발에 있다..서전기전 화이팅~~,19,0,0
698,189860,2023-08-21,원전주 휴가인가~~ ,시원한 바람이 불기를 바라며화이팅~~,18,0,0
699,187790,2023-08-21,나노 주주분들 부럽네요!!!,초전도보다 훨씬 강하게 치고 나가길 응원합니다!!맥신 정보보니 꿈같은 미래 먹거리네요 정보글 링크 아래 참고요(스팸광고아님)맥신 정리글 퍼옴https:&amp; #x2F;&amp; #x2F;kingeat58.tistory.com&amp; #x2F;m&amp; #x2F;136,92,0,0
700,139050,2023-08-26,게임 출시.,20억뷰 핑크퐁 게임출시 임박인가요.월요일 부터 상승세면 게임련칭 다 되었지요.,2,0,0
701,119500,2023-08-04,포메탈,메달언제딸려고,15,0,0
702,094860,2023-08-23,상장페지가돼도,상장페지돼도  3백원대 거래가 되더군  부도냐? 네오리진 경영진  대단허내  ,2,0,0
703,094860,2023-08-23,라면1개도 못사는 황당한,경영진들  낫들고 대낮에  다니나요? 3백원주식회사  c e o 라고 네오리진 경영진이라 말할수잇나요  투자자들이  이리도 야멸차게 3백권대  라면한봉지도  못사는  천이백원대  주식구입햇는대  난 주식이 3백원가는주식 황망합니다 경영진  각성해라,2,0,0
704,900110,2023-08-29,자사주 소각, 이익 잉여금으로 자사주 좀 소각 하라. 100원이 뭐냐고...... 시간이 문제지 망하겠구나....... 호떡 반개 값도 안되니...,16,0,0
705,322180,2023-08-14,원전주는 언제 올라가나~~,서전기전 바닥주~~상승기대,22,0,0
706,053060,2023-08-28,초저평가 스몰캡,"@, 상반기 실적은 , 매출은 22.4%, 영업이익은 243% 급증.-, 상반기 실적.매출 : 875억 ( 전년 동기 718억 대비 22.4% 증가 )영업이익 : 87.5억 ( 전년 동기 36억 대비 243% 증가 )영업이익률 : 10%.-, 2분기 실적 .매출 : 454억 ( 전년 동기 370억 대비 23% 증가 )영업이익 : 37억 ( 전년 동기 9억 대비 411% 증가 )마지막 2분기는 실적은 더욱 좋아져서 매출은 23%, 영업이익은 411% 증가된 호실적 발표.-, 3분기도 최대 실적 예상.현대차·기아 미국 7월 판매 ‘대박’…친환경차 월간 역대 최다@, 현대기아차의 친환경차 판매량 급증은 동사가 독점 납품하는 친환경차 부품의최대 공급을 의미하므로 그것은 곧바로 실적 으로 연결될게 확실.현대 기아차의 전기차는 당사가 독점 공급.@, 타 부품업체와 차별화된 공법으로 원가 절감 실현으로 수익성 극대화.국내 최초 질소가스를 응용한 가스 사출 공법을 도입하여 전 공정을 고품질, 저가격으로공급할 수 있는 설비능력 및 기술능력을 갖춤으로서 원가절감을 실현하여 고 수익성 극대화..계속 늘어나고 잇는 친환경차 출하량과 향후 계속 나오게 될 친환경 신차의 물량확대는 동사실적에 긍정적 .@, 마지막 전환사채 2억원으로 하루거래량의 20% 에 불과.그간 주가 발목을 잡던 전환사채 행사 물량은 이제 단돈 2억원만 남아서더이상 주가 발목잡는일은 없음.@, 년간 영업이익 200억원에 , 시총 379억, 주가 2145원대의 초저평가된 스몰캡.eps 가 1135원인데 현주가 2145원은 per 1.8 배의 초저평가 종목.조금만 수급이 붙어도 날라갈수 잇는 총주식수 1766만주에 유통가능 주식 800만주.물량 매집 완료되어 신고가 갱신시 과거 최대 거래량 1000만주로 매물 장벽 없음.이런 종목이 이차전지 종목과 초전도체 종목들 광풍으로낙폭과대한 상태에서 바닥에서 반등을 위한거래량 증가와 함께 서서히 머리를 쳐드는 장대 양봉 마감,종목은 세동 , 053060.",16,0,0
707,053060,2023-08-24,영업이익률 10% 대의 동종업계 탑 수준.,"@, 상반기 실적은 , 매출은 22.4%, 영업이익은 243% 급증.-, 상반기 실적.매출 : 875억 ( 전년 동기 718억 대비 22.4% 증가 )영업이익 : 87.5억 ( 전년 동기 36억 대비 243% 증가 )영업이익률 : 10%.-, 2분기 실적 .매출 : 454억 ( 전년 동기 370억 대비 23% 증가 )영업이익 : 37억 ( 전년 동기 9억 대비 411% 증가 )마지막 2분기는 실적은 더욱 좋아져서 매출은 23%, 영업이익은 411% 증가된 호실적 발표.-, 3분기도 최대 실적 예상.현대차·기아 미국 7월 판매 ‘대박’…친환경차 월간 역대 최다@, 현대기아차의 친환경차 판매량 급증은 동사가 독점 납품하는 친환경차 부품의최대 공급을 의미하므로 그것은 곧바로 실적 으로 연결될게 확실.현대 기아차의 전기차는 당사가 독점 공급.@, 타 부품업체와 차별화된 공법으로 원가 절감 실현으로 수익성 극대화.국내 최초 질소가스를 응용한 가스 사출 공법을 도입하여 전 공정을 고품질, 저가격으로공급할 수 있는 설비능력 및 기술능력을 갖춤으로서 원가절감을 실현하여 고 수익성 극대화..계속 늘어나고 잇는 친환경차 출하량과 향후 계속 나오게 될 친환경 신차의 물량확대는 동사실적에 긍정적 .@, 마지막 전환사채 2억원으로 하루거래량의 20% 에 불과.그간 주가 발목을 잡던 전환사채 행사 물량은 이제 단돈 2억원만 남아서더이상 주가 발목잡는일은 없음.@, 년간 영업이익 200억원에 , 시총 379억, 주가 2145원대의 초저평가된 스몰캡.eps 가 1135원인데 현주가 2145원은 per 1.8 배의 초저평가 종목.조금만 수급이 붙어도 날라갈수 잇는 총주식수 1766만주에 유통가능 주식 800만주.물량 매집 완료되어 신고가 갱신시 과거 최대 거래량 1000만주로 매물 장벽 없음.이런 종목이 이차전지 종목과 초전도체 종목들 광풍으로낙폭과대한 상태에서 바닥에서 반등을 위한거래량 증가와 함께 서서히 머리를 쳐드는 장대 양봉 마감,종목은 세동 , 053060.",28,0,0
708,053060,2023-08-22,친환경차 판매 그증에 최대 수혜 종목.,"@, 상반기 실적은 , 매출은 22.4%, 영업이익은 243% 급증.-, 상반기 실적.매출 : 875억 ( 전년 동기 718억 대비 22.4% 증가 )영업이익 : 87.5억 ( 전년 동기 36억 대비 243% 증가 )영업이익률 : 10%.-, 2분기 실적 .매출 : 454억 ( 전년 동기 370억 대비 23% 증가 )영업이익 : 37억 ( 전년 동기 9억 대비 411% 증가 )마지막 2분기는 실적은 더욱 좋아져서 매출은 23%, 영업이익은 411% 증가된 호실적 발표.-, 3분기도 최대 실적 예상.현대차·기아 미국 7월 판매 ‘대박’…친환경차 월간 역대 최다오규민기자입력2023.0814만3787대 중 1만385대…月 1만대 첫 돌파전년 대비 109.1% 상승현대차 와 기아 가 지난 7월 미국에서 14만3787대 차량을 판매했다고 2일 밝혔다.전년 대비 12.1% 상승한 수치다.인플레이션감축법(IRA) 발효에도 불구하고 지난해 8월부터 12개월 연속 전년 대비 오름세를기록하고 있다.지난해 하반기부터는 판매도 상승세를 보인다.7월 판매 확대를 견인한 것은 친환경차(순수 전기·하이브리드·수소차 포함)와 제네시스, RV(레저용 차량)판매가 확대됐기 때문이라고 현대차·기아는 설명했다.7월 친환경차 판매량은 2만6498대로 역대 월간 최다 판매 기록을 경신했다.판매 비중도 18.4%로 역대 월간 최고인 것으로 나타났다. 현대차는 1만5392대를 팔아 6월에 이어역대 월간 최다 판매 기록을 다시 경신했다. 기아는 1만1106대를 팔았다.친환경차 판매 중에서도 전기차 판매 확대가 돋보였다. 현대차와 기아 합산 전기차 판매량은************************************************************************************************1만385대로, 5월(8105대)과 6월(8835대)에 이어 3개월 연속 월간 최다 판매 기록을 경신했다.************************************************************************************************차종별로 살펴보면 현대차 아이오닉5는 4135대 팔려 지난달에 이은 두 달 연속 월간 최다판매기록을 달성했다. 2021년 12월 미국 판매 이후 처음 월간 4000대 이상 판매됐다.아이오닉6는 1745대로, 지난달 기록 넘어 월간 최다 판매를 기록했다.니로 EV는 지난해 같은 기간 대비 91% 증가한 1140대, EV6는 전년 대비 12.9% 증가한 1937대 판매됐다.제네시스(6330대)도 역대 월간 최다 판매량을 기록했다.GV70이 2525대 팔려 역대 월간 최다 판매량을 달성했다. 미국 공장 현지 생산 영향으로 공급이확대됐기 때문이다. GV80(1499대), G70(1310대)이 뒤를 이었다.오규민 기자 moh011@asiae.co.kr@, 현대기아차의 친환경차 판매량 급증은 동사가 독점 납품하는 친환경차 부품의최대 공급을 의미하므로 그것은 곧바로 실적 으로 연결될게 확실.현대 기아차의 전기차는 당사가 독점 공급.@, 타 부품업체와 차별화된 공법으로 원가 절감 실현으로 수익성 극대화.국내 최초 질소가스를 응용한 가스 사출 공법을 도입하여 전 공정을 고품질, 저가격으로공급할 수 있는 설비능력 및 기술능력을 갖춤으로서 원가절감을 실현하여 고 수익성 극대화..계속 늘어나고 잇는 친환경차 출하량과 향후 계속 나오게 될 친환경 신차의 물량확대는 동사실적에 긍정적 .@, 마지막 전환사채 2억원으로 하루거래량의 20% 에 불과.그간 주가 발목을 잡던 전환사채 행사 물량은 이제 단돈 2억원만 남아서더이상 주가 발목잡는일은 없음.@, 년간 영업이익 200억원에 , 시총 373억, 주가 2110원대의 초저평가된 스몰캡.eps 가 1135원인데 주가 2110원은 per이 1.81배로 초저평가 상태.조금만 수급이 붙어도 날라갈수 잇는 총주식수 1766만주에 유통가능 주식 800만주.물량 매집 완료되어 신고가 갱신시 과거 최대 거래량 1000만주로 매물 장벽 없음.이런 종목이 이차전지 종목과 초전도체 종목들 광풍으로낙폭과대한 상태에서 바닥에서 반등을 위한거래량 증가와 함께 서서히 머리를 쳐드는 장대 양봉 마감,종목은 세동 , 053060.",34,0,0
709,053060,2023-08-22,고수익성의 실적 급증 종목,"@, 상반기 실적은 , 매출은 22.4%, 영업이익은 243% 급증.-, 상반기 실적.매출 : 875억 ( 전년 동기 718억 대비 22.4% 증가 )영업이익 : 87.5억 ( 전년 동기 36억 대비 243% 증가 )영업이익률 : 10%.-, 2분기 실적 .매출 : 454억 ( 전년 동기 370억 대비 23% 증가 )영업이익 : 37억 ( 전년 동기 9억 대비 411% 증가 )마지막 2분기는 실적은 더욱 좋아져서 매출은 23%, 영업이익은 411% 증가된 호실적 발표.-, 3분기도 최대 실적 예상.현대차·기아 미국 7월 판매 ‘대박’…친환경차 월간 역대 최다@, 현대기아차의 친환경차 판매량 급증은 동사가 독점 납품하는 친환경차 부품의최대 공급을 의미하므로 그것은 곧바로 실적 으로 연결될게 확실.현대 기아차의 전기차는 당사가 독점 공급.@, 타 부품업체와 차별화된 공법으로 원가 절감 실현으로 수익성 극대화.국내 최초 질소가스를 응용한 가스 사출 공법을 도입하여 전 공정을 고품질, 저가격으로공급할 수 있는 설비능력 및 기술능력을 갖춤으로서 원가절감을 실현하여 고 수익성 극대화..계속 늘어나고 잇는 친환경차 출하량과 향후 계속 나오게 될 친환경 신차의 물량확대는 동사실적에 긍정적 .@, 마지막 전환사채 2억원으로 하루거래량의 20% 에 불과.그간 주가 발목을 잡던 전환사채 행사 물량은 이제 단돈 2억원만 남아서더이상 주가 발목잡는일은 없음.@, 년간 영업이익 200억원에 , 시총 373억, 주가 2110원대의 초저평가된 스몰캡.eps 가 1135원인데 현주가 2110원은 per 1.8 배의 초저평가 종목.조금만 수급이 붙어도 날라갈수 잇는 총주식수 1766만주에 유통가능 주식 800만주.물량 매집 완료되어 신고가 갱신시 과거 최대 거래량 1000만주로 매물 장벽 없음.이런 종목이 이차전지 종목과 초전도체 종목들 광풍으로낙폭과대한 상태에서 바닥에서 반등을 위한거래량 증가와 함께 서서히 머리를 쳐드는 장대 양봉 마감,종목은 세동 , 053060.",16,0,0
710,053060,2023-08-16,친환경차 판매 급증에 최대 수혜 종목.,"@, 2분기 매출은 23%, 영업이익은 411% 증가된 호실적 발표.-, 2분기 실적 발표.매출 : 454억 ( 전년 동기 370억 대비 23% 증가 )영업이익 : 37억 ( 전년 동기 9억 대비 411% 증가 )-, 3분기도 최대 실적 예상.현대차·기아 미국 7월 판매 ‘대박’…친환경차 월간 역대 최다오규민기자입력2023.0814만3787대 중 1만385대…月 1만대 첫 돌파전년 대비 109.1% 상승현대차 와 기아 가 지난 7월 미국에서 14만3787대 차량을 판매했다고 2일 밝혔다.전년 대비 12.1% 상승한 수치다.인플레이션감축법(IRA) 발효에도 불구하고 지난해 8월부터 12개월 연속 전년 대비 오름세를기록하고 있다.지난해 하반기부터는 판매도 상승세를 보인다.7월 판매 확대를 견인한 것은 친환경차(순수 전기·하이브리드·수소차 포함)와 제네시스, RV(레저용 차량)판매가 확대됐기 때문이라고 현대차·기아는 설명했다.7월 친환경차 판매량은 2만6498대로 역대 월간 최다 판매 기록을 경신했다.판매 비중도 18.4%로 역대 월간 최고인 것으로 나타났다. 현대차는 1만5392대를 팔아 6월에 이어역대 월간 최다 판매 기록을 다시 경신했다. 기아는 1만1106대를 팔았다.친환경차 판매 중에서도 전기차 판매 확대가 돋보였다. 현대차와 기아 합산 전기차 판매량은************************************************************************************************1만385대로, 5월(8105대)과 6월(8835대)에 이어 3개월 연속 월간 최다 판매 기록을 경신했다.************************************************************************************************차종별로 살펴보면 현대차 아이오닉5는 4135대 팔려 지난달에 이은 두 달 연속 월간 최다판매기록을 달성했다. 2021년 12월 미국 판매 이후 처음 월간 4000대 이상 판매됐다.아이오닉6는 1745대로, 지난달 기록 넘어 월간 최다 판매를 기록했다.니로 EV는 지난해 같은 기간 대비 91% 증가한 1140대, EV6는 전년 대비 12.9% 증가한 1937대 판매됐다.제네시스(6330대)도 역대 월간 최다 판매량을 기록했다.GV70이 2525대 팔려 역대 월간 최다 판매량을 달성했다. 미국 공장 현지 생산 영향으로 공급이확대됐기 때문이다. GV80(1499대), G70(1310대)이 뒤를 이었다.오규민 기자 moh011@asiae.co.kr@, 현대기아차의 친환경차 판매량 급증은 동사가 독점 납품하는 친환경차 부품의최대 공급을 의미하므로 그것은 곧바로 실적 으로 연결될게 확실.현대 기아차의 전기차는 당사가 독점 공급.@, 타 부품업체와 차별화된 공법으로 원가 절감 실현으로 수익성 극대화.국내 최초 질소가스를 응용한 가스 사출 공법을 도입하여 전 공정을 고품질, 저가격으로공급할 수 있는 설비능력 및 기술능력을 갖춤으로서 원가절감을 실현하여 고 수익성 극대화..계속 늘어나고 잇는 친환경차 출하량과 향후 계속 나오게 될 친환경 신차의 물량확대는 동사실적에 긍정적 .@, 마지막 전환사채 2억원으로 하루거래량의 20% 에 불과.그간 주가 발목을 잡던 전환사채 행사 물량은 이제 단돈 2억원만 남아서더이상 주가 발목잡는일은 없음.@, 년간 영업이익 200억원에 , 시총 375억, 주가 2125원대의 초저평가된 스몰캡.eps 가 1135원인데 주가 2125원은 per이 1.87배로 초저평가 상태.조금만 수급이 붙어도 날라갈수 잇는 총주식수 1766만주에 유통가능 주식 800만주.물량 매집 완료되어 신고가 갱신시 과거 최대 거래량 1000만주로 매물 장벽 없음.이런 종목이 이차전지 종목과 초전도체 종목들 광풍으로낙폭과대한 상태에서 바닥에서 반등을 위한거래량 증가와 함께 서서히 머리를 쳐드는 장대 양봉 마감,종목은 세동 , 053060...",26,0,0
711,053060,2023-08-16,per 1.8배의 초저평가 종목.,"@, 상반기 실적은 , 매출은 22.4%, 영업이익은 243% 급증.-, 상반기 실적.매출 : 875억 ( 전년 동기 718억 대비 22.4% 증가 )영업이익 : 87.5억 ( 전년 동기 36억 대비 243% 증가 )-, 2분기 실적 .매출 : 454억 ( 전년 동기 370억 대비 23% 증가 )영업이익 : 37억 ( 전년 동기 9억 대비 411% 증가 )마지막 2분기는 실적은 더욱 좋아져서 매출은 23%, 영업이익은 411% 증가된 호실적 발표.-, 3분기도 최대 실적 예상.현대차·기아 미국 7월 판매 ‘대박’…친환경차 월간 역대 최다@, 현대기아차의 친환경차 판매량 급증은 동사가 독점 납품하는 친환경차 부품의최대 공급을 의미하므로 그것은 곧바로 실적 으로 연결될게 확실.현대 기아차의 전기차는 당사가 독점 공급.@, 타 부품업체와 차별화된 공법으로 원가 절감 실현으로 수익성 극대화.국내 최초 질소가스를 응용한 가스 사출 공법을 도입하여 전 공정을 고품질, 저가격으로공급할 수 있는 설비능력 및 기술능력을 갖춤으로서 원가절감을 실현하여 고 수익성 극대화..계속 늘어나고 잇는 친환경차 출하량과 향후 계속 나오게 될 친환경 신차의 물량확대는 동사실적에 긍정적 .@, 마지막 전환사채 2억원으로 하루거래량의 20% 에 불과.그간 주가 발목을 잡던 전환사채 행사 물량은 이제 단돈 2억원만 남아서더이상 주가 발목잡는일은 없음.@, 년간 영업이익 200억원에 , 시총 373억, 주가 2110원대의 초저평가된 스몰캡.eps 가 1135원인데 현주가 2110원은 per 1.8 배의 초저평가 종목.조금만 수급이 붙어도 날라갈수 잇는 총주식수 1766만주에 유통가능 주식 800만주.물량 매집 완료되어 신고가 갱신시 과거 최대 거래량 1000만주로 매물 장벽 없음.이런 종목이 이차전지 종목과 초전도체 종목들 광풍으로낙폭과대한 상태에서 바닥에서 반등을 위한거래량 증가와 함께 서서히 머리를 쳐드는 장대 양봉 마감,종목은 세동 , 053060.",19,0,0
712,053060,2023-08-15,실적 급증.,"@, 2분기 매출은 23%, 영업이익은 411% 증가된 호실적 발표.-, 2분기 실적 발표.매출 : 454억 ( 전년 동기 370억 대비 23% 증가 )영업이익 : 37억 ( 전년 동기 9억 대비 411% 증가 )-, 3분기도 최대 실적 예상.현대차·기아 미국 7월 판매 ‘대박’…친환경차 월간 역대 최다@, 현대기아차의 친환경차 판매량 급증은 동사가 독점 납품하는 친환경차 부품의최대 공급을 의미하므로 그것은 곧바로 실적 으로 연결될게 확실.현대 기아차의 전기차는 당사가 독점 공급.@, 타 부품업체와 차별화된 공법으로 원가 절감 실현으로 수익성 극대화.국내 최초 질소가스를 응용한 가스 사출 공법을 도입하여 전 공정을 고품질, 저가격으로공급할 수 있는 설비능력 및 기술능력을 갖춤으로서 원가절감을 실현하여 고 수익성 극대화..계속 늘어나고 잇는 친환경차 출하량과 향후 계속 나오게 될 친환경 신차의 물량확대는 동사실적에 긍정적 .@, 마지막 전환사채 2억원으로 하루거래량의 20% 에 불과.그간 주가 발목을 잡던 전환사채 행사 물량은 이제 단돈 2억원만 남아서더이상 주가 발목잡는일은 없음.@, 년간 영업이익 200억원에 , 시총 393억, 주가 2225원대의 초저평가된 스몰캡.조금만 수급이 붙어도 날라갈수 잇는 총주식수 1766만주에 유통가능 주식 800만주.물량 매집 완료되어 신고가 갱신시 과거 최대 거래량 1000만주로 매물 장벽 없음.이런 종목이 이차전지 종목과 초전도체 종목들 광풍으로낙폭과대한 상태에서 바닥에서 반등을 위한거래량 증가와 함께 서서히 머리를 쳐드는 장대 양봉 마감,종목은 세동 , 053060.",16,0,0
